opp_id,account_id,stage,amount,created_at,closed_at,won
OP-0000235,60760f01-b178-2ac5-5d13-fc3b240bcdea,Closed Lost,535.66,2024-10-19,2024-12-07,false
OP-0000236,01f4a50e-084e-e8de-60ac-e453f9ad8271,Closed Won,1100.32,2024-06-19,2024-11-19,true
OP-0000237,19903478-e3c2-112f-6213-509f9c904ea0,Closed Lost,78.75,2023-08-21,2024-08-04,false
OP-0000238,caa37705-f3bd-42b0-dd26-8e54ea9d06a9,Prospecting,4670.48,2025-07-09,,
OP-0000239,52a576aa-5e90-409b-1b61-69e2400191a9,Closed Lost,2188.42,2024-04-03,2024-08-13,false
OP-0000240,70b33213-0fc1-a8a3-5838-aa41161527ce,Prospecting,176.63,2024-07-12,,
OP-0000241,29afd020-b094-8186-5687-fc4131bf5793,Proposal,2071.42,2025-07-19,,
OP-0000242,a8a074d5-8a53-d473-57a1-741d81761754,Closed Lost,147435.69,2024-08-09,2025-01-07,false
OP-0000243,778d9a48-2a26-4a65-3ea4-f1df396f0ee6,Closed Won,879.90,2025-09-24,2026-02-06,true
OP-0000244,d12f90d2-aac2-3a08-e488-dea011c4e926,Prospecting,1758.01,2024-06-23,,
OP-0000245,01c5104e-92bb-10a1-5fd3-29b719a47e7a,Closed Won,1866.68,2025-06-23,2025-08-20,true
OP-0000246,17d7b0c0-b0ea-84bf-673a-d6ffd8787ea6,Prospecting,5002.49,2025-03-28,,
OP-0000247,c9aefdc1-863a-9914-7715-838c227bbded,Closed Lost,20384.45,2025-10-18,2025-12-03,false
OP-0000248,3cffaf6a-67b3-a186-be91-3e4b05bc8273,Qualification,2327.09,2025-05-23,,
OP-0000249,642ec716-5285-beea-86e1-5871ce5f630d,Closed Lost,4961.54,2025-07-11,2026-03-29,false
OP-0000250,5576cce8-5818-de2b-5c1c-3c5a68d86682,Closed Won,4840.65,2025-01-25,2025-08-29,true
OP-0000251,f554cce9-9841-579d-bc3b-5921bcd91163,Closed Lost,415.99,2025-11-12,2025-12-02,false
OP-0000252,2e9f4e64-8cc4-53cd-fe59-6aee8e9517bd,Closed Won,3065.56,2025-06-15,2026-03-27,true
OP-0000253,cad87a0e-bf8d-19e8-ae90-ecfec0011f2c,Closed Lost,867.48,2023-07-23,2024-03-16,false
OP-0000254,cef733fc-b450-7d40-a444-04f85329b53e,Negotiation,20372.76,2024-06-17,,
OP-0000255,19d98596-0879-e832-de4d-628afe0dc66a,Closed Lost,1439.55,2024-03-21,2026-01-23,false
OP-0000256,c44b4344-04d4-2bfa-28d0-cb42c9b88c9a,Prospecting,853.24,2025-04-20,,
OP-0000257,8df856cc-2ac8-2df4-281a-ce24bfb8adea,Closed Lost,839.94,2024-03-01,2026-03-06,false
OP-0000258,37a3e074-71e0-a9af-1d4d-8acaf7dd7709,Closed Won,27757.37,2026-04-12,2026-04-30,true
OP-0000259,3cb76517-6717-c52a-3953-2640f9222f9e,Closed Lost,52333.41,2023-07-06,2023-09-22,false
OP-0000260,db213081-79eb-832f-2132-8fa0972a4aa4,Proposal,6373.38,2024-03-14,,
OP-0000261,c9375b67-ace6-23f0-1cf9-8c16272e5d9f,Closed Lost,1739.14,2025-07-02,2026-05-11,false
OP-0000262,94a620c9-5746-0ffe-22cf-b6f7b6448efd,Closed Lost,5857.81,2026-01-20,2026-04-25,false
OP-0000263,31c1af29-0dc5-cadb-edac-70f28ee7a2c9,Closed Lost,10474.40,2024-05-01,2025-01-19,false
OP-0000264,dc694c14-37fe-7d1f-8af1-d58d5d2fca64,Closed Lost,3935.03,2025-03-07,2025-12-16,false
OP-0000265,d218ed7b-34b3-a462-37f7-580466938a59,Closed Won,4375.54,2025-08-03,2026-03-27,true
OP-0000266,c5864363-1f42-ed76-55d1-b9e902c0b818,Qualification,9673.35,2023-06-24,,
OP-0000267,e7513e3a-31d7-306d-cbb5-a2610604f157,Qualification,3816.31,2023-05-25,,
OP-0000268,b637ca0a-9178-145e-d1d0-5086b56eb5fc,Negotiation,1809.86,2023-10-09,,
OP-0000269,fdc2d01b-ac79-0979-20e2-eaa18c359545,Closed Lost,4274.26,2024-11-13,2026-02-14,false
OP-0000270,c1cca232-bab0-bd52-1eb0-9e2e908330d3,Closed Won,2991.60,2025-02-28,2026-04-11,true
OP-0000271,b64615f4-bea7-bdf1-78fd-b08bd85e001f,Closed Lost,2599.14,2024-06-23,2025-09-20,false
OP-0000272,ce8ac6bb-9569-1d49-f8ec-5110b54de5f7,Closed Lost,6683.18,2025-08-26,2025-10-22,false
OP-0000273,6198efd9-189d-43ac-27fe-37d72105d703,Closed Won,4354.09,2025-07-15,2026-04-21,true
OP-0000274,b4d60c3a-c4cc-98d0-3277-fa0f7476a9e3,Prospecting,37606.21,2023-09-26,,
OP-0000275,a160b584-44f5-507e-62f7-628b935c965a,Closed Lost,2958.24,2025-07-08,2026-05-02,false
OP-0000276,c1690a3d-c3d8-b440-b9cd-7bad699967d9,Closed Won,683.41,2024-06-19,2026-02-14,true
OP-0000277,e89e422c-f210-85f0-ce41-f3df730b2fec,Closed Won,11802.00,2025-01-31,2026-02-17,true
OP-0000278,cef6253b-6010-3e05-55f9-dcb18f4d93b2,Qualification,5766.09,2024-03-20,,
OP-0000279,e6282924-bf75-d0ea-326e-aaf51209c313,Closed Lost,561.16,2024-06-30,2026-03-05,false
OP-0000280,9f97fcd2-1816-1678-e35b-6e0a0deb83bb,Qualification,8729.05,2025-02-06,,
OP-0000281,2cd234bf-8e37-adf5-29d9-43ab8dfed984,Closed Lost,3141.06,2024-08-20,2025-05-31,false
OP-0000282,e89e422c-f210-85f0-ce41-f3df730b2fec,Closed Lost,8569.92,2025-10-06,2026-02-10,false
OP-0000283,2816c004-cc47-d2b9-5163-f0ad373ca441,Closed Lost,377.03,2025-05-28,2025-07-20,false
OP-0000284,7c144b8b-c4ee-485f-c227-c67e3ddfe881,Closed Won,66206.86,2024-11-03,2026-03-03,true
OP-0000285,c284ebad-a32e-d4f5-6419-174646c64d34,Closed Lost,8831.63,2025-03-02,2025-06-09,false
OP-0000286,258008f6-1ad4-38cb-7a86-634558421462,Closed Lost,5512.18,2023-05-28,2023-07-20,false
OP-0000287,3d51df1b-9f4c-57a8-da0c-6ee11914e60c,Closed Lost,6227.10,2023-11-28,2024-01-13,false
OP-0000288,e34bc9d7-3691-d6c5-7591-8c9af1faaf4e,Prospecting,7653.36,2024-11-07,,
OP-0000289,60fa8174-223b-86c9-74b1-021327a33f69,Closed Lost,2421.85,2025-09-19,2026-04-14,false
OP-0000290,6df308b0-d212-7b6e-1288-797d3f17665b,Closed Lost,313.64,2024-02-26,2024-06-29,false
OP-0000291,1a4708b0-24ae-f0cb-58de-7d0651d34127,Closed Lost,4178.45,2026-03-02,2026-05-05,false
OP-0000292,568edec4-b9f4-51a5-b6b5-5ebf0229896c,Closed Won,1278.48,2025-06-17,2026-04-09,true
OP-0000293,6e282c60-927d-93d5-a15e-392c371b5414,Closed Won,27060.65,2023-07-02,2025-05-21,true
OP-0000294,49ffe64a-78d1-a5a8-8c8e-7d518077c33f,Closed Lost,3629.68,2023-07-01,2024-09-13,false
OP-0000295,63ed64c6-dcce-2104-a77f-4680c0844ae9,Proposal,765.91,2024-12-25,,
OP-0000296,04f7856c-b3a1-48b6-e0b4-d5bd0330eef7,Negotiation,2725.24,2025-11-08,,
OP-0000297,2f0d6b6d-f904-4bdc-1773-088055f33a45,Proposal,1998.56,2024-10-16,,
OP-0000298,fe14b94b-c15b-b3a3-b0dd-bd9d7e507baa,Closed Lost,4243.26,2023-05-26,2024-09-06,false
OP-0000299,74ec0890-6c7d-f8b8-8c81-1b85d3257423,Closed Lost,1018.21,2023-07-04,2024-07-10,false
OP-0000300,97422d07-3d57-96a1-3c64-622c838f746e,Closed Lost,23372.52,2024-06-25,2024-12-26,false
OP-0000301,8e37e09d-38b4-7c0c-af0b-512006e0d530,Negotiation,623.47,2025-02-18,,
OP-0000302,4a84ec8f-7643-1f29-eeb0-c39d7559e170,Closed Lost,13676.46,2025-07-20,2025-11-16,false
OP-0000303,07446ca7-6143-3576-e29b-bc56f2caeebb,Closed Lost,10145.47,2025-08-31,2025-12-18,false
OP-0000304,f5209b2c-30da-db23-8614-123bf67243e0,Proposal,3320.03,2026-01-17,,
OP-0000305,ad9221b0-1f0e-f8b6-ce73-bd5d61b42d6c,Closed Won,1876.71,2025-07-10,2026-03-12,true
OP-0000306,e2de59b0-e2cf-e90a-fa31-3ce021b21eaa,Prospecting,4256.71,2024-05-27,,
OP-0000307,c284ebad-a32e-d4f5-6419-174646c64d34,Closed Lost,7116.66,2024-09-06,2026-01-17,false
OP-0000308,bede63ef-c70c-d0cd-e37a-41f52443f6bc,Closed Won,10834.79,2024-12-26,2025-11-06,true
OP-0000309,729246d5-3a5e-2c62-d415-8e02bc9dbf0d,Closed Lost,1058.39,2025-11-23,2026-01-22,false
OP-0000310,2360a133-4c3b-eabe-5df6-94238f0d4c66,Closed Won,2820.31,2026-05-11,2026-05-11,true
OP-0000311,a317630d-40ab-0c31-b4d2-268ceff13fa3,Qualification,374.63,2026-02-14,,
OP-0000312,064375ce-2a53-fb83-d710-b8c1e29f62b1,Closed Won,20530.13,2024-08-31,2025-05-16,true
OP-0000313,c9158b8e-4436-fa2b-9926-daeb1f6df9fb,Qualification,2956.06,2024-06-02,,
OP-0000314,f40de47d-4d88-8e72-dc11-64c697e4c379,Closed Lost,260.01,2023-09-26,2023-10-17,false
OP-0000315,b02f3eaf-1b04-6cce-b4f4-608909c18b10,Closed Lost,247.39,2025-03-17,2026-05-06,false
OP-0000316,3e9da7b6-0bb6-e985-ada5-5d0b767de2bf,Negotiation,3205.54,2024-12-10,,
OP-0000317,cd2bd02a-5c20-38a0-6092-14274482346d,Proposal,182.37,2024-06-23,,
OP-0000318,9e49d1ad-ed2c-3739-d5db-c9ed33b3836a,Closed Won,4613.60,2024-05-09,2025-06-05,true
OP-0000319,29190739-16b7-aa42-5f5e-4e4c861c4fd7,Closed Lost,4611.12,2025-12-16,2025-12-28,false
OP-0000320,1b7da7be-6779-3369-f552-cb03a3ca1944,Prospecting,8332.88,2026-04-24,,
OP-0000321,fd00e4c9-23a2-faee-d42c-3dccf78c1fba,Negotiation,490.49,2024-10-06,,
OP-0000322,a5c0c89d-fbad-6315-4c30-c70fa9806785,Closed Lost,761.79,2026-02-27,2026-04-12,false
OP-0000323,307f41df-5b7c-c470-ee41-4b3b216bf2d0,Closed Lost,287.68,2025-09-21,2025-12-20,false
OP-0000324,95429596-6d3d-443e-3447-a5ffdf35bcb0,Closed Lost,7217.93,2023-10-23,2024-07-19,false
OP-0000325,dedd7ae4-1b11-2f85-70fd-0b5e1255cef2,Closed Won,2561.86,2024-08-30,2025-07-18,true
OP-0000326,2bd30a31-15c8-c7f8-4c10-05106ed3d871,Closed Won,1682.05,2023-06-27,2024-12-18,true
OP-0000327,5c5919e8-42d7-07ea-5432-98c8bd1ee765,Closed Won,2850.19,2023-08-27,2024-01-01,true
OP-0000328,ff1fa1d8-3248-ad51-0a08-e1ca43f9648d,Closed Won,1345.72,2024-12-26,2025-06-06,true
OP-0000329,9fbf8418-4073-18df-eba4-f5ca9471e859,Proposal,2102.76,2023-07-12,,
OP-0000330,7aa29130-aca1-74df-8a6c-88b295208145,Closed Lost,441.94,2025-07-02,2025-11-11,false
OP-0000331,24e2be42-e10c-caf6-cd97-868ef6ca7fbf,Qualification,3839.85,2026-01-05,,
OP-0000332,c267e341-6f9d-df70-d7da-3448515ceb60,Qualification,3373.69,2026-01-08,,
OP-0000333,642a58ea-290f-3b39-b7cb-664d4f1d0bc6,Closed Lost,2770.41,2024-07-11,2024-09-18,false
OP-0000334,ee3156d7-197b-e98b-7a25-2a084c52c1cf,Qualification,4812.33,2024-01-18,,
OP-0000335,5937ec24-5204-e8d0-503c-49ebb0a60c8d,Negotiation,7869.83,2026-04-06,,
OP-0000336,9dab38f1-23bc-6f4e-5660-b4d4f674ed77,Closed Lost,3375.22,2023-12-30,2024-02-26,false
OP-0000337,79221ea6-2ab5-dac5-e723-c348182a30d9,Qualification,17425.54,2024-10-23,,
OP-0000338,7eb01b1c-2272-a749-9b3d-7f1a0851e2fd,Closed Lost,1646.60,2025-08-10,2025-10-05,false
OP-0000339,4d646e10-8ebe-7737-97a8-e9d72cfa0c2c,Qualification,970.39,2024-11-01,,
OP-0000340,fa9e08aa-06a4-3ae2-478f-7c6b5717cc42,Closed Lost,333.08,2023-09-28,2023-12-27,false
OP-0000341,f057dcf5-5268-24b3-f283-07d130f90822,Closed Lost,395.22,2024-01-08,2025-04-01,false
OP-0000342,647352fb-5384-9f56-3778-a0c3b3c4bfe0,Closed Lost,2613.67,2025-02-21,2026-01-05,false
OP-0000343,e99ff0df-a5d5-066f-0b1c-0abf35765418,Closed Lost,3187.35,2024-07-18,2024-09-05,false
OP-0000344,e549a33a-aa7d-14cd-d44b-7c77632a8107,Closed Lost,3948.86,2024-05-05,2024-11-30,false
OP-0000345,81a7f184-95e0-52d9-280f-6bfc2e2aceeb,Closed Won,1706.15,2024-10-31,2025-12-09,true
OP-0000346,2f47a54e-e677-fb17-2332-e2a073969e8e,Proposal,4668.92,2025-11-12,,
OP-0000347,7917234e-8289-1d4f-330a-9762a6704000,Closed Lost,525.93,2023-05-21,2025-11-26,false
OP-0000348,d8d9e362-815d-ed64-aa2c-ba459b63718a,Closed Lost,9614.61,2024-01-22,2025-06-18,false
OP-0000349,ab465ee8-bec2-bb5b-bd8f-bab0962af3e8,Negotiation,16948.72,2026-03-05,,
OP-0000350,49975f98-d661-5a67-2c27-9cfb271cf249,Closed Lost,736.79,2024-03-13,2026-01-17,false
OP-0000351,9095f06c-1a56-981f-2806-21628f37e1f0,Closed Lost,619.58,2023-11-22,2026-02-04,false
OP-0000352,ea23e639-5376-f84e-e441-07cec795bca3,Qualification,16246.79,2024-08-30,,
OP-0000353,8913c4e2-5017-ef26-b080-6219c5c0d58e,Closed Won,1553.33,2026-01-30,2026-04-15,true
OP-0000354,995f9abd-0fc2-552c-db74-5a08fd82df08,Closed Lost,543.76,2025-04-07,2026-01-06,false
OP-0000355,b77bad23-1a1e-8147-9ddf-66295870f08c,Closed Lost,655.94,2024-10-07,2025-07-30,false
OP-0000356,252af079-df76-f081-6a51-89ca08429b79,Closed Lost,12978.96,2025-06-17,2026-05-06,false
OP-0000357,b68a7977-7aa9-2363-1c81-f01146053bc5,Closed Lost,3512.04,2026-03-20,2026-03-30,false
OP-0000358,d8df4d93-b1df-d922-4124-e8f02c538597,Closed Lost,1705.96,2024-10-21,2025-12-31,false
OP-0000359,a200b10d-6f64-26a6-ce61-c4c9bab1820d,Closed Lost,2210.35,2026-03-06,2026-04-19,false
OP-0000360,5b8c1f98-73f8-2879-4b44-cfa844fe06e4,Closed Won,2998.29,2024-07-09,2026-04-30,true
OP-0000361,fa9e08aa-06a4-3ae2-478f-7c6b5717cc42,Closed Lost,436.62,2024-11-30,2025-08-10,false
OP-0000362,f15a3e49-427f-a4b4-e42a-341c17123702,Prospecting,4027.78,2023-07-13,,
OP-0000363,647f2fa1-054f-4fec-3bd8-39d08a8f1c4b,Closed Lost,1373.10,2026-03-24,2026-05-10,false
OP-0000364,e4ea5563-f0dc-ade4-e95e-0e51f6eeaf1d,Closed Lost,5260.30,2024-08-06,2025-09-26,false
OP-0000365,7b404687-c9bb-2830-1883-e0b2c40c994b,Closed Lost,15031.67,2023-06-13,2025-04-07,false
OP-0000366,4d1b84bc-326a-bf9e-ccd7-bdb7a3b8bc39,Closed Lost,3388.00,2025-05-18,2026-04-06,false
OP-0000367,3eb194ad-8eeb-ff30-6d02-b6c03940ec48,Closed Lost,457.99,2024-07-11,2025-06-03,false
OP-0000368,b0dddacd-f633-81d4-5c0b-2bc31df5d71e,Prospecting,195.06,2025-03-15,,
OP-0000369,28f578d0-721e-6ba4-9b5d-2e75c33759e4,Closed Lost,168.16,2025-07-22,2025-11-02,false
OP-0000370,a58c2099-09e0-eed3-98e2-74beacc511a6,Negotiation,21792.95,2023-09-01,,
OP-0000371,1a6c8b51-b4e4-0eb4-6c45-eb46dc23a1d7,Closed Won,324.86,2024-05-15,2025-12-18,true
OP-0000372,4f09ef53-556c-b9c0-bf9a-aaaec6258aef,Qualification,1343.73,2025-08-18,,
OP-0000373,4e7f44a6-28fb-2d9d-a86a-d3d00dabe798,Closed Won,10147.27,2026-02-24,2026-03-19,true
OP-0000374,fce23ffe-5016-58d2-8896-c7048bcdf09b,Closed Lost,8382.30,2024-10-11,2025-01-27,false
OP-0000375,07446ca7-6143-3576-e29b-bc56f2caeebb,Closed Lost,6946.91,2025-05-25,2025-08-09,false
OP-0000376,5aaa1549-d6e8-2dfe-98d0-b089c9fbeddc,Closed Lost,689.33,2024-05-28,2024-07-15,false
OP-0000377,d9f8c420-2fd7-7be2-50a4-3532a98bc65d,Closed Won,2106.06,2024-02-12,2024-10-13,true
OP-0000378,8d128931-5119-6197-f96f-65dfb2adf900,Closed Won,14465.77,2023-11-13,2025-12-03,true
OP-0000379,24d0a087-a7dd-f9ea-e675-dc24a83828a0,Negotiation,138598.26,2025-09-05,,
OP-0000380,a5ced5c4-daf0-bdc5-22d1-592cc52ad780,Closed Won,3201.84,2024-02-07,2024-05-29,true
OP-0000381,b4ff70f6-d408-e563-8e51-d16f332d6247,Closed Lost,300.18,2023-09-30,2025-02-08,false
OP-0000382,db27a033-aa43-05fd-c373-30459221aa79,Closed Lost,5553.56,2024-06-20,2025-09-19,false
OP-0000383,9b2ab32f-2111-698b-ce79-d2e39b8467c9,Closed Lost,1340.53,2023-07-16,2024-12-16,false
OP-0000384,5fd5818d-b08b-03fc-6337-df4150af8de7,Closed Lost,2619.12,2026-01-13,2026-02-27,false
OP-0000385,e496e2ee-10a2-e083-7e80-5c2d1ba63087,Closed Won,177.82,2026-03-08,2026-05-01,true
OP-0000386,d973c9ca-458d-1e10-b86c-d4ce6970964d,Closed Lost,2635.31,2025-10-30,2025-11-18,false
OP-0000387,723eb49f-2d8a-6b2a-1a38-87a082deecd9,Closed Lost,4547.41,2026-04-19,2026-04-26,false
OP-0000388,3a442b64-05c0-93fc-7064-2cb9337ea04f,Proposal,4962.48,2025-12-23,,
OP-0000389,633914c8-726d-f84a-6012-f95fcfb48101,Closed Lost,1881.89,2024-04-15,2025-09-17,false
OP-0000390,f143520c-19f9-4604-804f-c499b8fcc0b8,Closed Lost,586.60,2024-10-05,2024-11-19,false
OP-0000391,2688d2a7-43ff-b227-921b-3a097902dcbc,Closed Lost,706.55,2025-06-08,2026-04-17,false
OP-0000392,a05ae29a-a7bb-71a5-33f6-86d8b6700a92,Closed Won,3029.02,2024-10-09,2025-12-09,true
OP-0000393,6b8d191c-de12-2aad-bd7d-b73bb0c51fd6,Closed Lost,640.75,2023-11-26,2025-08-28,false
OP-0000394,d6f78495-efaa-53e0-f3c9-408d795ee128,Prospecting,2247.67,2025-07-02,,
OP-0000395,b68a7977-7aa9-2363-1c81-f01146053bc5,Closed Lost,4524.11,2025-12-10,2026-05-09,false
OP-0000396,9dab38f1-23bc-6f4e-5660-b4d4f674ed77,Negotiation,996.66,2026-01-10,,
OP-0000397,da35b9e9-3c1b-628d-fc97-49eaa5e413a0,Qualification,1150.55,2025-08-01,,
OP-0000398,27f5c064-cfd9-6134-0fb0-85417901a18c,Closed Won,1181.11,2025-03-02,2025-06-07,true
OP-0000399,8cbfa3f3-f5da-422f-79fb-300dcf0186de,Closed Won,838.12,2025-04-07,2026-02-24,true
OP-0000400,b1b6fd3d-2f6e-ba34-693f-f6a4218ba186,Closed Lost,5025.34,2025-06-11,2026-01-31,false
OP-0000401,10a9774f-a3b6-7389-1bc1-3d9462eb0906,Negotiation,15408.37,2025-08-24,,
OP-0000402,08324705-24d0-cd75-f171-2cf876d16f2a,Closed Lost,1650.59,2024-08-10,2025-09-16,false
OP-0000403,6d0e0330-3620-8350-675c-e7cbbe1e5340,Closed Won,44.99,2024-05-27,2024-10-24,true
OP-0000404,1a4708b0-24ae-f0cb-58de-7d0651d34127,Closed Lost,2864.24,2025-02-05,2026-05-03,false
OP-0000405,5d9a57e4-8f47-24f8-0a79-45b451acfdcd,Closed Lost,7633.18,2026-01-31,2026-02-24,false
OP-0000406,d51f0635-ddf6-ce3a-f685-b0f3c1102a3f,Closed Lost,3002.72,2025-05-16,2026-02-08,false
OP-0000407,bc6afc6b-8570-1646-f8be-8bbfc56fdc32,Closed Lost,591.61,2024-08-23,2025-10-15,false
OP-0000408,c1ad03a6-f8eb-501f-9e95-c0f44be4d2a6,Proposal,8194.68,2025-08-12,,
OP-0000409,f5e66e99-3d09-dd76-0cfb-d44be886abca,Negotiation,16123.54,2024-01-24,,
OP-0000410,4e51dc92-f7e3-c8eb-813a-4b168c9652d5,Closed Won,7670.90,2025-11-28,2026-01-09,true
OP-0000411,3c258503-9f61-6239-ab06-391b8da568dc,Negotiation,15384.46,2026-03-25,,
OP-0000412,f23d7cd3-0a0d-338e-1973-3ae46b6f9787,Proposal,3546.14,2025-01-07,,
OP-0000413,87f14395-b56f-761b-eb29-1f03f3d716a1,Closed Won,11794.45,2023-08-22,2023-09-18,true
OP-0000414,1d4d8a07-a607-b8c1-ed00-b2c6635c0fb3,Proposal,3512.40,2024-02-25,,
OP-0000415,a1cb1510-73e3-c318-61aa-ebbc87f0aa87,Closed Won,3883.09,2024-02-14,2025-06-04,true
OP-0000416,47751788-9270-263c-20be-e72eb3528ff5,Prospecting,617.47,2026-03-23,,
OP-0000417,5944c5ee-3469-4ca2-ff49-dec506118c7c,Proposal,377.36,2023-07-16,,
OP-0000418,cf8d0347-42a7-597b-351f-1f369fc9c113,Closed Lost,1445.66,2025-01-13,2025-01-26,false
OP-0000419,17d7b0c0-b0ea-84bf-673a-d6ffd8787ea6,Closed Lost,3412.58,2024-05-23,2024-07-18,false
OP-0000420,80153729-a741-a3cc-5847-2b03e0df44a9,Closed Lost,2058.05,2024-04-10,2025-05-10,false
OP-0000421,72edad10-62d3-1644-84f3-b33805cdbddc,Proposal,951.53,2026-01-18,,
OP-0000422,a6ceafc6-c876-654e-3d70-5a75c780a387,Negotiation,5652.51,2025-02-15,,
OP-0000423,b77bad23-1a1e-8147-9ddf-66295870f08c,Proposal,865.68,2023-07-21,,
OP-0000424,18013947-39f1-edcb-1884-b59e870764a3,Closed Lost,5235.32,2024-06-18,2026-05-03,false
OP-0000425,2e987dc0-ef88-1d07-f257-a9c961390fd6,Proposal,499.78,2023-08-30,,
OP-0000426,9fac7bab-f43c-3779-6926-be572a0372a0,Closed Lost,1932.44,2024-05-14,2024-07-30,false
OP-0000427,3e73d045-d568-2fd9-3a65-04df9de03b48,Qualification,2027.87,2024-05-11,,
OP-0000428,47bd30fe-b3fe-6ce8-e218-0b3809dd92d6,Closed Lost,2994.12,2024-03-15,2026-04-02,false
OP-0000429,0b5b969e-58ae-2876-cda7-dd1525383669,Closed Lost,19446.19,2025-08-09,2025-08-29,false
OP-0000430,fefa052c-0139-fbcb-65a6-a96fa4cd04ab,Qualification,3559.84,2025-01-01,,
OP-0000431,caffc000-50c4-41a7-1cf6-908e0a5cc396,Closed Won,18067.60,2025-09-09,2025-10-28,true
OP-0000432,9d3d8225-6d46-67da-c6c5-ca8f557dc3fb,Closed Lost,1303.29,2024-12-30,2025-03-12,false
OP-0000433,57120d1b-31a6-857f-bff0-5f2564a0e88e,Closed Lost,2789.86,2024-07-16,2024-07-31,false
OP-0000434,c41b0c92-dbfa-8058-a162-80075f9d11ad,Closed Won,9801.47,2025-01-17,2026-04-24,true
OP-0000435,547e8766-ddfd-2110-2cc7-15fb31d0c87f,Closed Lost,896.53,2023-09-09,2025-09-01,false
OP-0000436,f375c9b6-fd72-2c8e-782c-c09becb0012b,Closed Won,5047.92,2024-04-12,2025-06-15,true
OP-0000437,17d7b0c0-b0ea-84bf-673a-d6ffd8787ea6,Closed Lost,4240.42,2023-09-27,2025-07-25,false
OP-0000438,ad76feda-3b6f-48cf-66c3-d8e0958cb803,Negotiation,8862.75,2024-05-02,,
OP-0000439,c9fb4cd0-d1c1-1cb8-a3dd-aa8156527262,Closed Won,1130.92,2024-07-08,2026-02-09,true
OP-0000440,d0fe4e2f-79c1-2d2d-f07f-a77226250ca4,Closed Lost,2982.81,2024-10-05,2025-03-12,false
OP-0000441,37d5186b-1726-36dc-d5c2-fba8d135592f,Closed Lost,1515.49,2024-05-16,2025-07-01,false
OP-0000442,745a402a-51bc-5f8a-0050-6470399c63ed,Closed Lost,3577.06,2025-10-30,2026-03-31,false
OP-0000443,a59f8e38-1ca7-5716-8926-fe50e2d7afbe,Closed Lost,9308.88,2025-01-13,2026-01-21,false
OP-0000444,955e7fe9-dd73-eef6-4ac4-9f801a045d7d,Qualification,11541.07,2025-12-10,,
OP-0000445,8d9c0f2a-16f5-b6e2-a8c7-a059bdf33945,Closed Won,2212.30,2025-12-23,2026-05-10,true
OP-0000446,18013947-39f1-edcb-1884-b59e870764a3,Qualification,4927.50,2025-06-15,,
OP-0000447,c0af2e1b-e086-25c7-624a-804362d5c147,Closed Lost,5260.86,2026-04-05,2026-05-11,false
OP-0000448,106a124d-7a70-4953-bb63-0f6e5f3fd116,Closed Won,4465.05,2023-09-17,2024-12-12,true
OP-0000449,fe499d81-e784-eeed-c70b-196273fa80d0,Closed Lost,27048.73,2025-01-29,2026-01-21,false
OP-0000450,b47b1019-4cd6-edb5-30a7-3397c7eabe9b,Proposal,3879.33,2024-09-26,,
OP-0000451,91cdbd57-509e-03ca-d22b-083f7e9b0da9,Closed Lost,4278.80,2023-10-09,2024-09-22,false
OP-0000452,ce8ac6bb-9569-1d49-f8ec-5110b54de5f7,Negotiation,3891.55,2023-06-30,,
OP-0000453,cc7e7e51-7a08-f906-2597-970a45258889,Qualification,10437.68,2025-11-12,,
OP-0000454,aca53b3e-f44e-e07e-aed4-2a378c78c032,Closed Lost,936.73,2023-06-29,2024-03-09,false
OP-0000455,b47b1019-4cd6-edb5-30a7-3397c7eabe9b,Qualification,2046.63,2023-06-14,,
OP-0000456,b77b8b20-ab56-aa17-708e-8deed1b9de8a,Prospecting,9340.01,2025-08-24,,
OP-0000457,c1beef8a-57a4-ca78-7ae0-ee3538d49833,Closed Lost,5059.24,2024-12-06,2025-12-08,false
OP-0000458,706904bc-6bdc-ef1b-bb17-a2eddf9227cc,Closed Lost,4557.55,2024-05-26,2024-11-14,false
OP-0000459,49341f56-39f7-4ecd-d09e-cdf1f30865b9,Closed Lost,23772.66,2026-02-07,2026-04-17,false
OP-0000460,d1fd2edc-d2c9-30bb-9e2d-fd18892c40ae,Closed Lost,6130.12,2025-04-30,2025-06-30,false
OP-0000461,8db99225-b976-c17e-348e-c15a6dd0ad90,Closed Lost,5969.24,2023-12-18,2025-11-13,false
OP-0000462,8ab87038-1a32-e05d-0407-6476f1a9fc43,Negotiation,937.04,2025-08-20,,
OP-0000463,e7cdd7d6-aec7-8710-f724-b19619bf5f92,Closed Won,1123.56,2026-01-03,2026-04-09,true
OP-0000464,d36fcf44-0105-ad02-424d-51db2a9000d9,Closed Lost,4724.44,2024-12-24,2025-09-06,false
OP-0000465,548f6568-f438-6397-fe20-ad7e5196f3ad,Closed Won,1097.08,2024-12-01,2024-12-28,true
OP-0000466,6187b29f-2b45-b6d2-c30f-076adc9bcbc1,Closed Lost,4870.73,2026-01-10,2026-03-19,false
OP-0000467,93b21981-8ef0-70ca-ce3c-ab0598bc215b,Closed Won,2744.43,2023-12-02,2026-04-10,true
OP-0000468,27f5c064-cfd9-6134-0fb0-85417901a18c,Closed Lost,1935.65,2023-09-18,2025-01-30,false
OP-0000469,f6b0d99a-2be7-b45a-ffa2-6bf1274db592,Closed Won,964.85,2025-12-20,2026-02-05,true
